image_id,추출한 날짜,정답 날짜,True/False,라벨 상태,난이도,오류 유형,비고
000226,,2027-03-15,,approved,medium,두 자리 연도;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000227,,2028-09-17,,approved,medium,다양한 구분자;반사·흐림·저대비;회전·기울어짐;점자형·잉크젯형 인쇄;전화번호·바코드 오인 위험;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000228,,2025-10-20,,approved,medium,점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000229,,2025-10-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000230,,2026-03-28,,approved,medium,다양한 구분자;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000231,,2028-05-27,,approved,medium,다양한 구분자;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000232,,2027-11-26,,approved,hard,날짜 없음;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000233,,2028-01-18,,approved,medium,다양한 구분자;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000234,,2026-10-27,,approved,medium,다양한 구분자;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000235,,2026-03-08,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000236,,2026-04-08,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000237,,2026-06-05,,approved,medium,다양한 구분자;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000238,,2026-09-10,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000239,,2026-07-10,,approved,medium,전화번호·바코드 오인 위험;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000240,,2027-05-20,,approved,medium,점자형·잉크젯형 인쇄;전화번호·바코드 오인 위험;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000241,,2027-08-10,,approved,medium,점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000242,,2026-05-21,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000243,,2026-08-17,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000244,,2026-06-21,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000245,,2026-02-24,,approved,medium,제조일자·소비기한 동시;두 자리 연도;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000246,,2026-02-04,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000247,,2026-05-20,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000248,,2026-04-21,,approved,medium,전화번호·바코드 오인 위험;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000249,,2026-02-16,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000250,,2026-03-04,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000251,,2026-02-24,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000252,,2026-07-09,,approved,medium,점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000253,,2026-06-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000254,,2026-08-12,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000255,,2026-08-20,,approved,medium,두 자리 연도;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000256,,2027-01-02,,approved,medium,두 자리 연도;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000257,,2025-12-10,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000258,,2026-05-30,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000259,,2025-11-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000260,,2027-04-01,,approved,medium,두 자리 연도;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000261,,2026-03-07,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000262,,2027-01-10,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000263,,2028-01-22,,approved,hard,반사·흐림·저대비;회전·기울어짐;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000264,,2026-06-06,,approved,medium,두 자리 연도;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000265,,2026-11-26,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000266,,2025-12-04,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000267,,2026-06-02,,approved,medium,두 자리 연도;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000268,,2026-07-14,,approved,medium,두 자리 연도;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000269,,2026-05-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000270,,2026-09-03,,approved,medium,전화번호·바코드 오인 위험;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000271,,2026-03-24,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000272,,2026-05-10,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000273,,2026-03-13,,approved,medium,전화번호·바코드 오인 위험;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000274,,2026-03-02,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000275,,2026-04-23,,approved,medium,전화번호·바코드 오인 위험;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000276,,2026-03-25,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000277,,2026-07-15,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000278,,2026-06-22,,approved,medium,제조일자·소비기한 동시;두 자리 연도;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000279,,2026-06-02,,approved,medium,제조일자·소비기한 동시;두 자리 연도;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000280,,2026-03-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000281,,2026-07-15,,approved,medium,두 자리 연도;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000282,,2026-09-10,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000283,,2027-09-17,,approved,medium,두 자리 연도;다양한 구분자;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000284,,2026-08-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000285,,2027-07-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000286,,2027-03-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000287,,2027-02-18,,approved,medium,두 자리 연도;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000288,,2028-07-25,,approved,medium,반사·흐림·저대비;회전·기울어짐;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000289,,2030-07-23,,approved,medium,다양한 구분자;반사·흐림·저대비;회전·기울어짐;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000290,,2027-03-02,,approved,medium,두 자리 연도;다양한 구분자;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000291,,2027-07-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000292,,2026-02-13,,approved,medium,다양한 구분자;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000293,,2025-10-24,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000294,,2026-09-08,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000295,,2025-11-08,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000296,,2026-07-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000297,,2026-04-08,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000298,,2026-09-11,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000299,,2026-05-13,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000300,,2026-05-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000301,,2027-04-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000302,,2026-03-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000303,,2026-07-31,,approved,medium,두 자리 연도;다양한 구분자;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000304,,2026-06-01,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000305,,2026-02-24,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000306,,2026-09-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000307,,2025-11-14,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000308,,2025-12-04,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000309,,2027-04-01,,approved,medium,반사·흐림·저대비;회전·기울어짐;점자형·잉크젯형 인쇄;전화번호·바코드 오인 위험;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000310,,2026-09-28,,approved,medium,점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000311,,2026-08-09,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000312,,2026-08-26,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000313,,2026-03-17,,approved,medium,다양한 구분자;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000314,,2026-09-01,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000315,,2026-07-19,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000316,,2027-03-01,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000317,,2025-11-15,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000318,,2025-11-09,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000319,,2026-02-14,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000320,,2025-11-12,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000321,,2025-10-29,,approved,medium,점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000322,,2025-10-29,,approved,medium,점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000323,,2025-12-21,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000324,,2027-05-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000325,,2025-11-03,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000326,,2025-10-18,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000327,,2025-10-21,,approved,medium,두 자리 연도;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000328,,2025-12-25,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000329,,2025-12-25,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000330,,2025-11-02,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000331,,2025-10-31,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000332,,2025-10-22,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000333,,2025-11-07,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000334,,2026-03-15,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000335,,2025-11-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000336,,2025-11-20,,approved,medium,두 자리 연도;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000337,,2025-12-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000338,,2026-05-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000339,,2026-08-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000340,,2026-08-11,,approved,medium,두 자리 연도;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
