image_id,추출한 날짜,정답 날짜,True/False,라벨 상태,난이도,오류 유형,비고
AMLC000212,,2026-12-16,,approved,medium,점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000213,,2026-03-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000214,,2026-08-13,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000215,,2026-10-14,,approved,medium,점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000216,,2026-03-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000217,,2027-03-08,,approved,medium,두 자리 연도;다양한 구분자;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000218,,2026-05-03,,approved,medium,반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000219,,2026-09-07,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000220,,2026-02-23,,approved,medium,전화번호·바코드 오인 위험;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000221,,2026-07-15,,approved,medium,여러 날짜·다른 상품;전화번호·바코드 오인 위험;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000222,,2026-03-25,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000223,,2026-08-13,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000224,,2026-06-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000225,,2026-04-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000226,,2027-03-15,,approved,medium,두 자리 연도;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000227,,2028-09-17,,approved,medium,다양한 구분자;반사·흐림·저대비;회전·기울어짐;점자형·잉크젯형 인쇄;전화번호·바코드 오인 위험;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000228,,2025-10-20,,approved,medium,점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000229,,2025-10-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000230,,2026-03-28,,approved,medium,다양한 구분자;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000231,,2028-05-27,,approved,medium,다양한 구분자;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000232,,2027-11-26,,approved,hard,날짜 없음;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000233,,2028-01-18,,approved,medium,다양한 구분자;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000234,,2026-10-27,,approved,medium,다양한 구분자;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000235,,2026-03-08,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000236,,2026-04-08,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000237,,2026-06-05,,approved,medium,다양한 구분자;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000238,,2026-09-10,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000239,,2026-07-10,,approved,medium,전화번호·바코드 오인 위험;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000240,,2027-05-20,,approved,medium,점자형·잉크젯형 인쇄;전화번호·바코드 오인 위험;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000241,,2027-08-10,,approved,medium,점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000242,,2026-05-21,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000243,,2026-08-17,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000244,,2026-06-21,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000245,,2026-02-24,,approved,medium,제조일자·소비기한 동시;두 자리 연도;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000246,,2026-02-04,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000247,,2026-05-20,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000248,,2026-04-21,,approved,medium,전화번호·바코드 오인 위험;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000249,,2026-02-16,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000250,,2026-03-04,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000251,,2026-02-24,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000252,,2026-07-09,,approved,medium,점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000253,,2026-06-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000254,,2026-08-12,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000255,,2026-08-20,,approved,medium,두 자리 연도;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000256,,2027-01-02,,approved,medium,두 자리 연도;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000257,,2025-12-10,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000258,,2026-05-30,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000259,,2025-11-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000260,,2027-04-01,,approved,medium,두 자리 연도;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000261,,2026-03-07,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000262,,2027-01-10,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000263,,2028-01-22,,approved,hard,반사·흐림·저대비;회전·기울어짐;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000264,,2026-06-06,,approved,medium,두 자리 연도;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000265,,2026-11-26,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000266,,2025-12-04,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000267,,2026-06-02,,approved,medium,두 자리 연도;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000268,,2026-07-14,,approved,medium,두 자리 연도;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000269,,2026-05-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000270,,2026-09-03,,approved,medium,전화번호·바코드 오인 위험;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000271,,2026-03-24,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000272,,2026-05-10,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000273,,2026-03-13,,approved,medium,전화번호·바코드 오인 위험;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000274,,2026-03-02,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000275,,2026-04-23,,approved,medium,전화번호·바코드 오인 위험;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000276,,2026-03-25,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000277,,2026-07-15,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000278,,2026-06-22,,approved,medium,제조일자·소비기한 동시;두 자리 연도;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000279,,2026-06-02,,approved,medium,제조일자·소비기한 동시;두 자리 연도;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000280,,2026-03-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000281,,2026-07-15,,approved,medium,두 자리 연도;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000282,,2026-09-10,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000283,,2027-09-17,,approved,medium,두 자리 연도;다양한 구분자;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000284,,2026-08-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000285,,2027-07-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000286,,2027-03-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000287,,2027-02-18,,approved,medium,두 자리 연도;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000288,,2028-07-25,,approved,medium,반사·흐림·저대비;회전·기울어짐;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000289,,2030-07-23,,approved,medium,다양한 구분자;반사·흐림·저대비;회전·기울어짐;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000290,,2027-03-02,,approved,medium,두 자리 연도;다양한 구분자;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000291,,2027-07-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000292,,2026-02-13,,approved,medium,다양한 구분자;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000293,,2025-10-24,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000294,,2026-09-08,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000295,,2025-11-08,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000296,,2026-07-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000297,,2026-04-08,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000298,,2026-09-11,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000299,,2026-05-13,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000300,,2026-05-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000301,,2027-04-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000302,,2026-03-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000303,,2026-07-31,,approved,medium,두 자리 연도;다양한 구분자;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000304,,2026-06-01,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000305,,2026-02-24,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000306,,2026-09-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000307,,2025-11-14,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000308,,2025-12-04,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000309,,2027-04-01,,approved,medium,반사·흐림·저대비;회전·기울어짐;점자형·잉크젯형 인쇄;전화번호·바코드 오인 위험;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000310,,2026-09-28,,approved,medium,점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000311,,2026-08-09,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000312,,2026-08-26,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000313,,2026-03-17,,approved,medium,다양한 구분자;반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000314,,2026-09-01,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000315,,2026-07-19,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000316,,2027-03-01,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000317,,2025-11-15,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000318,,2025-11-09,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000319,,2026-02-14,,approved,medium,반사·흐림·저대비;점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000320,,2025-11-12,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000321,,2025-10-29,,approved,medium,점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000322,,2025-10-29,,approved,medium,점자형·잉크젯형 인쇄;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000323,,2025-12-21,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000324,,2027-05-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000325,,2025-11-03,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000326,,2025-10-18,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000327,,2025-10-21,,approved,medium,두 자리 연도;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000328,,2025-12-25,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC000329,,2025-12-25,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
