image_id,image_path,fold,group_id,image_sha256
AMLC000106,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000106.jpg,3,sha256:7971141322ba556cee147d5e337885030c4d9dca23387fa2005a3534ad4fa4fa,7971141322ba556cee147d5e337885030c4d9dca23387fa2005a3534ad4fa4fa
AMLC000107,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000107.jpg,3,sha256:74a7a9d2fbdcac4a7fec74adfccff004bb93c97adfda0a256c782d0e292ed8ab,74a7a9d2fbdcac4a7fec74adfccff004bb93c97adfda0a256c782d0e292ed8ab
AMLC000108,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000108.jpg,4,sha256:a7bc47ab659e59c382360248a6d3dd8a056496601bf1341652f4b07c1ae25ded,a7bc47ab659e59c382360248a6d3dd8a056496601bf1341652f4b07c1ae25ded
AMLC000109,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000109.jpg,4,sha256:de28d0d189a769f8519c284ce0cd9b32a1a71992beab66903ad679d412197a98,de28d0d189a769f8519c284ce0cd9b32a1a71992beab66903ad679d412197a98
AMLC000110,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000110.jpg,3,sha256:f0549164ab904d560971c7c30756b7dfc8c8faf46512630125293517878192f5,f0549164ab904d560971c7c30756b7dfc8c8faf46512630125293517878192f5
AMLC000111,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000111.jpg,1,sha256:c4b40321c76fe0196e68a4df74f9209fd23172e907c05e7491abc87b1364a3e4,c4b40321c76fe0196e68a4df74f9209fd23172e907c05e7491abc87b1364a3e4
AMLC000112,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000112.jpg,3,sha256:36f241fe4b0c13aeeb9e0fd27d214e6c592a0e2d619157a40147c65094c49045,36f241fe4b0c13aeeb9e0fd27d214e6c592a0e2d619157a40147c65094c49045
AMLC000113,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000113.jpg,1,sha256:5af672b13861b9a0e67fd5f5f5914e3da87c295093c88b7d7936c2bcd0b4e849,5af672b13861b9a0e67fd5f5f5914e3da87c295093c88b7d7936c2bcd0b4e849
AMLC000114,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000114.jpg,2,sha256:ab4aa5a97be1d68bf1d87422a6b7610aff1a0dd28ba69792d308485bb86e626d,ab4aa5a97be1d68bf1d87422a6b7610aff1a0dd28ba69792d308485bb86e626d
AMLC000115,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000115.jpg,4,sha256:8b08430e552b8edb721059cd17b05edf97afa1284d3b63005208a93e25f6aef7,8b08430e552b8edb721059cd17b05edf97afa1284d3b63005208a93e25f6aef7
AMLC000116,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000116.jpg,1,sha256:96a26922b0c9c616535092ffd55c7ba1d8944e538d2e3388eec6690c0e5e6aae,96a26922b0c9c616535092ffd55c7ba1d8944e538d2e3388eec6690c0e5e6aae
AMLC000117,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000117.jpg,1,sha256:ea488056032520f786cb4c5e1caa8e1e411697eaf6ece91021b121176c274647,ea488056032520f786cb4c5e1caa8e1e411697eaf6ece91021b121176c274647
AMLC000118,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000118.jpg,5,sha256:72b3df94fde4f38e64ab888e295c949212b0036733027bfa762c9b936cf19565,72b3df94fde4f38e64ab888e295c949212b0036733027bfa762c9b936cf19565
AMLC000119,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000119.jpg,3,sha256:6052190977c8da23b418db8ac05f6ce8ce517121bdcb404f2903263f2e4cbd07,6052190977c8da23b418db8ac05f6ce8ce517121bdcb404f2903263f2e4cbd07
AMLC000120,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000120.jpg,4,sha256:ef288afe713aabba985af7679eca91f4270b8bc0d8bda3ea6d6e923840127cdb,ef288afe713aabba985af7679eca91f4270b8bc0d8bda3ea6d6e923840127cdb
AMLC000121,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000121.jpg,4,sha256:2b1927795bbb847f7727bf2b1f560f8f0a589c049545d7489e523dc72dbf0ab6,2b1927795bbb847f7727bf2b1f560f8f0a589c049545d7489e523dc72dbf0ab6
AMLC000122,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000122.jpg,3,sha256:91d82dbb19c7221c821a7b2b68e073b7eba7d5ce33b1b21e7bec0d776e6985ca,91d82dbb19c7221c821a7b2b68e073b7eba7d5ce33b1b21e7bec0d776e6985ca
AMLC000123,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000123.jpg,3,sha256:f11c8d2104c69bde6121335f6f059f5736263f6a82da9d2df0db7af019979f31,f11c8d2104c69bde6121335f6f059f5736263f6a82da9d2df0db7af019979f31
AMLC000124,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000124.jpg,4,sha256:129d558697ff393b12776be5cc223c719d11a98cdf670ba17f38a66e15e145dc,129d558697ff393b12776be5cc223c719d11a98cdf670ba17f38a66e15e145dc
AMLC000125,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000125.jpg,4,sha256:8fd6f6197abca0acf099ebf06be916ff31321e5fc4875ed5152549541db2c9d5,8fd6f6197abca0acf099ebf06be916ff31321e5fc4875ed5152549541db2c9d5
AMLC000126,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000126.jpg,1,sha256:7e84513219eb69123c17b6af4169a6182354b1f5e357a14aaf01e62e9896b77b,7e84513219eb69123c17b6af4169a6182354b1f5e357a14aaf01e62e9896b77b
AMLC000127,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000127.jpg,1,sha256:1ae9ca92c52fe62af31408ae3f0965d43e9715bee7d9a6ffe457f8da8247eba4,1ae9ca92c52fe62af31408ae3f0965d43e9715bee7d9a6ffe457f8da8247eba4
AMLC000128,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000128.jpg,3,sha256:9b49d62228795bfbb8cb03f8642e16b6b38481e10fcfa2bf80afc6947e53ec44,9b49d62228795bfbb8cb03f8642e16b6b38481e10fcfa2bf80afc6947e53ec44
AMLC000129,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000129.jpg,4,sha256:dd9b3d529f858b261ce40124fd251f3b7818aa9bdc9cd469888ceb929693429a,dd9b3d529f858b261ce40124fd251f3b7818aa9bdc9cd469888ceb929693429a
AMLC000130,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000130.jpg,4,sha256:e857d6773b48f27a3407766b2a01e11d68b5fccfb82f9db749f9ce4bca73e085,e857d6773b48f27a3407766b2a01e11d68b5fccfb82f9db749f9ce4bca73e085
AMLC000131,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000131.jpg,2,sha256:34dbd935c9de54068279b08fd6835d8a080e009c2051323c33af80b2b45020ae,34dbd935c9de54068279b08fd6835d8a080e009c2051323c33af80b2b45020ae
AMLC000132,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000132.jpg,4,sha256:f0ac492d81142ae0f448b078a062a208cf2d24f5d6169a9b819611fceefb2311,f0ac492d81142ae0f448b078a062a208cf2d24f5d6169a9b819611fceefb2311
AMLC000133,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000133.jpg,2,sha256:fdb45259b30ed6e8248d015da9702e910719a3b66c665e006cdac5ca61f532d8,fdb45259b30ed6e8248d015da9702e910719a3b66c665e006cdac5ca61f532d8
AMLC000134,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000134.jpg,1,sha256:d19a55cc4d53c9479d971ec2aa58969343a586cb8936d3ed845b9b6308a1eb31,d19a55cc4d53c9479d971ec2aa58969343a586cb8936d3ed845b9b6308a1eb31
AMLC000135,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000135.jpg,2,sha256:b1a3d8e5093fe6cbfd85e932eb23f9a49075ade3ce545fab268f0d3bafcec74f,b1a3d8e5093fe6cbfd85e932eb23f9a49075ade3ce545fab268f0d3bafcec74f
AMLC000136,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000136.jpg,1,sha256:1288f35ca69d88976b6dc2ba47961741053aeb342f61699fe9654b41990fc901,1288f35ca69d88976b6dc2ba47961741053aeb342f61699fe9654b41990fc901
AMLC000137,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000137.jpg,3,sha256:5a23126fbf7c0b7d2801cba39876b922ffdf89bc1768a0148c05c1c24edb9697,5a23126fbf7c0b7d2801cba39876b922ffdf89bc1768a0148c05c1c24edb9697
AMLC000138,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000138.jpg,3,sha256:f064c9fe654568ccf0b59a821954d570ade0e8dd45c4f13ff711b149feaf50e2,f064c9fe654568ccf0b59a821954d570ade0e8dd45c4f13ff711b149feaf50e2
AMLC000139,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000139.jpg,1,sha256:173ac5fcd44d48139bf87fbfc48631ad1ed992f68492616e713718751993ab8a,173ac5fcd44d48139bf87fbfc48631ad1ed992f68492616e713718751993ab8a
AMLC000140,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000140.jpg,3,sha256:3803d6e1b4d792db8dda0986200e38da18b00e755e06fe4d40ed88faf6f6c436,3803d6e1b4d792db8dda0986200e38da18b00e755e06fe4d40ed88faf6f6c436
AMLC000141,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000141.jpg,3,sha256:92e3e28a17a861ff110d5213ef2221569d2f7a4c9760845c05010219dc745cef,92e3e28a17a861ff110d5213ef2221569d2f7a4c9760845c05010219dc745cef
AMLC000142,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000142.jpg,3,sha256:374ba49cccb82503381a3ba127ade9efcaaba554b4dccb08db65ef465216f291,374ba49cccb82503381a3ba127ade9efcaaba554b4dccb08db65ef465216f291
AMLC000143,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000143.jpg,2,sha256:db4e65d38bb61c6c805b846ea117139ac018fdaac71b62b82bc950a6d6a87ac9,db4e65d38bb61c6c805b846ea117139ac018fdaac71b62b82bc950a6d6a87ac9
AMLC000144,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000144.jpg,4,sha256:fc5d8ea545149e1570d13cae05f1179a83411643e2ede2ce3140cb7b1b92ceed,fc5d8ea545149e1570d13cae05f1179a83411643e2ede2ce3140cb7b1b92ceed
AMLC000145,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000145.jpg,4,sha256:d2ec32935ee5a59f5a2f2a35c50f57068488db532aa9c40521cd43f3d55ffbd1,d2ec32935ee5a59f5a2f2a35c50f57068488db532aa9c40521cd43f3d55ffbd1
AMLC000146,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000146.jpg,3,sha256:4ee2168b32d260a83d3fcf693baefe44fd97a717c678414291e6ad10ba454914,4ee2168b32d260a83d3fcf693baefe44fd97a717c678414291e6ad10ba454914
AMLC000147,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000147.jpg,4,sha256:20ec474e6875257f40ad272c56dd132b2d1f8b3304fc73efcdca55f2848a789f,20ec474e6875257f40ad272c56dd132b2d1f8b3304fc73efcdca55f2848a789f
AMLC000148,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000148.jpg,3,sha256:e0821380334982ba4376a28d7d86ae9a900a5bdf30ea36704bb0c82e05f0bf80,e0821380334982ba4376a28d7d86ae9a900a5bdf30ea36704bb0c82e05f0bf80
AMLC000149,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000149.jpg,3,sha256:4990a8fdfa0fc57456b894bf9e0c66aced92d4c7dd3c756584a39936f52b2bc4,4990a8fdfa0fc57456b894bf9e0c66aced92d4c7dd3c756584a39936f52b2bc4
AMLC000150,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000150.jpg,4,sha256:f92d1021bc390393a560a4cfb1b6eac6b7b8b3f7838383379e53d6ccbff20bc4,f92d1021bc390393a560a4cfb1b6eac6b7b8b3f7838383379e53d6ccbff20bc4
AMLC000151,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000151.jpg,4,sha256:e22ffa98d877ce0a23ae5b98a6f1a9288c4eb3227cc6a00d50bc144deac9e259,e22ffa98d877ce0a23ae5b98a6f1a9288c4eb3227cc6a00d50bc144deac9e259
AMLC000152,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000152.jpg,4,sha256:7550cb61ebb6a1abbf3d3b341164d3fcc6cb603721d939c4984f167f2e4a6367,7550cb61ebb6a1abbf3d3b341164d3fcc6cb603721d939c4984f167f2e4a6367
AMLC000153,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000153.jpg,2,sha256:e7ffce1d07f8b40fbc6fce98a9fc6532497f72472607327a4d93e1441ce18284,e7ffce1d07f8b40fbc6fce98a9fc6532497f72472607327a4d93e1441ce18284
AMLC000154,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000154.jpg,1,sha256:9212c7f80dd7a46d007fefed16253d1f2aeedf8b8298ceafd236c5f8857d1e9a,9212c7f80dd7a46d007fefed16253d1f2aeedf8b8298ceafd236c5f8857d1e9a
AMLC000155,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000155.jpg,4,sha256:0e45fb4ea929d8bd405bb033174d8b848003501afd07a29048fd994db9f8fe9b,0e45fb4ea929d8bd405bb033174d8b848003501afd07a29048fd994db9f8fe9b
AMLC000156,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000156.jpg,3,sha256:f0be393eb1b372c2357751cf22fd5398c122d495c34b41e3b0926dc0245a4701,f0be393eb1b372c2357751cf22fd5398c122d495c34b41e3b0926dc0245a4701
AMLC000157,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000157.jpg,4,sha256:453848e12e54653c00965fc0288cda41dfb396fe879a17d94e26fe5907a87f66,453848e12e54653c00965fc0288cda41dfb396fe879a17d94e26fe5907a87f66
AMLC000158,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000158.jpg,2,sha256:0c6b124293b980ef53a5e9a5affe530e4d58a696e389a78165d3e7243325c8de,0c6b124293b980ef53a5e9a5affe530e4d58a696e389a78165d3e7243325c8de
AMLC000159,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000159.jpg,1,sha256:272d4b5bd7d70d4c5f34ef0c36ecf4923d5800c5c9c863a2102343d85621938b,272d4b5bd7d70d4c5f34ef0c36ecf4923d5800c5c9c863a2102343d85621938b
AMLC000160,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000160.jpg,4,sha256:72b922d0e4a19670ff6220c47ea0ed26f3d58ae5803e3d9070210cd2f9890e98,72b922d0e4a19670ff6220c47ea0ed26f3d58ae5803e3d9070210cd2f9890e98
AMLC000161,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000161.jpg,4,sha256:30523c1e2ad53bbe8352c442e88635b77e6b4b445eb5e633eaeed14e2573923c,30523c1e2ad53bbe8352c442e88635b77e6b4b445eb5e633eaeed14e2573923c
AMLC000162,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000162.jpg,1,sha256:6c4d3a5009746b48da30e9e694c986a55e92776ecef90fa7ee1014dc5ee16176,6c4d3a5009746b48da30e9e694c986a55e92776ecef90fa7ee1014dc5ee16176
AMLC000163,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000163.jpg,2,sha256:626ca7118809c874ae54e13bea0989a3e0f4f8ab6051f318b3cc9425db40caa4,626ca7118809c874ae54e13bea0989a3e0f4f8ab6051f318b3cc9425db40caa4
AMLC000164,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000164.jpg,4,sha256:e3ae125756b7bd0fcc0b32e07ff6583e70a3013715dd80df76c84fe64f3bfec4,e3ae125756b7bd0fcc0b32e07ff6583e70a3013715dd80df76c84fe64f3bfec4
AMLC000165,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000165.jpg,2,sha256:d5b342bc62fb2273ce8d6eac06c377b7a5ed81529d74b7a1f25eb3aa7676d4fa,d5b342bc62fb2273ce8d6eac06c377b7a5ed81529d74b7a1f25eb3aa7676d4fa
AMLC000166,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000166.jpg,2,sha256:2c6420a90f5cc834321e67fc12c9461e1b4daff18e1e895e9d9ff01fc7a6bb0b,2c6420a90f5cc834321e67fc12c9461e1b4daff18e1e895e9d9ff01fc7a6bb0b
AMLC000167,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000167.jpg,2,sha256:14c1294a62a25df17b34dc594bee46fbe838eb09212e15deb2e5f73ee72260d4,14c1294a62a25df17b34dc594bee46fbe838eb09212e15deb2e5f73ee72260d4
AMLC000168,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000168.jpg,3,sha256:da78e74cd5ded6cc0483e4351d325f863da919076c855652bb40d231714dcac1,da78e74cd5ded6cc0483e4351d325f863da919076c855652bb40d231714dcac1
AMLC000169,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000169.jpg,1,sha256:aa501a996da50caecad7b495058abbb41d35bb8ddc061cdaec115fc7a12935ae,aa501a996da50caecad7b495058abbb41d35bb8ddc061cdaec115fc7a12935ae
AMLC000170,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000170.jpg,2,sha256:c04d4beff6a2f0fc448aa929c5f5ca3b28c71d2a73e6cb78d257c099f7aef0f7,c04d4beff6a2f0fc448aa929c5f5ca3b28c71d2a73e6cb78d257c099f7aef0f7
AMLC000171,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000171.jpg,1,sha256:f1d762777f8c276f227ead6adb98cfc5aaf86e1ca7dbd10b0985e12af0f103e9,f1d762777f8c276f227ead6adb98cfc5aaf86e1ca7dbd10b0985e12af0f103e9
AMLC000172,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000172.jpg,1,sha256:c69a101806ccec68002cd242ccc40cd2d65c0907743cebf97f8727f0d991dc07,c69a101806ccec68002cd242ccc40cd2d65c0907743cebf97f8727f0d991dc07
AMLC000173,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000173.jpg,3,sha256:4daa346be3b4a7efc6442f03adae5ea8462c4a02dc8170139bd2331270a964fb,4daa346be3b4a7efc6442f03adae5ea8462c4a02dc8170139bd2331270a964fb
AMLC000174,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000174.jpg,2,sha256:218ff810046194cf2ff2d4c007e1a31bf51707cab62ef8a74b6eb1d286ebce04,218ff810046194cf2ff2d4c007e1a31bf51707cab62ef8a74b6eb1d286ebce04
AMLC000175,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000175.jpg,2,sha256:9d622879ae0f735f694df4613ab2e65b10a3ad71bfe864f6d686eb178d02cc91,9d622879ae0f735f694df4613ab2e65b10a3ad71bfe864f6d686eb178d02cc91
AMLC000176,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000176.jpg,3,sha256:71fe664fae4f1c8738cea393811a006f3e3c06c2a1b6d6142cde1b78037de1c4,71fe664fae4f1c8738cea393811a006f3e3c06c2a1b6d6142cde1b78037de1c4
AMLC000177,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000177.jpg,4,sha256:c237e2f38915d7332e1da51eca8c32633a3c7697b993164957877d951f6443ef,c237e2f38915d7332e1da51eca8c32633a3c7697b993164957877d951f6443ef
AMLC000178,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000178.jpg,3,sha256:53fe332a0171ac3f3ab63ab927cf73520f52d614510889591df56090a77557d3,53fe332a0171ac3f3ab63ab927cf73520f52d614510889591df56090a77557d3
AMLC000179,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000179.jpg,3,sha256:8ed0a6a920dbdfb445dfbad1e8818218a2d560739945614a0d2667fb968d10c0,8ed0a6a920dbdfb445dfbad1e8818218a2d560739945614a0d2667fb968d10c0
AMLC000180,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000180.jpg,4,sha256:4fec10fde024ca8870722dda5d8bad55a747a0a2b9f1b381ebe6b40850721037,4fec10fde024ca8870722dda5d8bad55a747a0a2b9f1b381ebe6b40850721037
AMLC000181,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000181.jpg,4,sha256:f20b655e39979fb7127dfe9e6874d7e896484d762103f09190a1437b2efa332f,f20b655e39979fb7127dfe9e6874d7e896484d762103f09190a1437b2efa332f
AMLC000182,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000182.jpg,4,sha256:f35a50b8df8a0c51c157032ce191b294484570ed50ac85e246a7a0bef2fdd4d9,f35a50b8df8a0c51c157032ce191b294484570ed50ac85e246a7a0bef2fdd4d9
AMLC000183,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000183.jpg,4,sha256:3f0decd5151b8fd74484a447f2387f3a8f71bc285db3c898606127a70b032963,3f0decd5151b8fd74484a447f2387f3a8f71bc285db3c898606127a70b032963
AMLC000184,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000184.jpg,1,sha256:231780b7522a49e9d0ee010d36c3b755d6bcd61caa5dc3b290596ab30531d4f3,231780b7522a49e9d0ee010d36c3b755d6bcd61caa5dc3b290596ab30531d4f3
AMLC000185,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000185.jpg,2,sha256:20e710ad607b3f3765bd2d0a107fcd96d35f3080243dcbd56c567357fb430b7e,20e710ad607b3f3765bd2d0a107fcd96d35f3080243dcbd56c567357fb430b7e
AMLC000186,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000186.jpg,3,sha256:e609ad6413c2c8fa280193227ebdcb86f8cf379c5e84bbb64ad3258bc8b53d49,e609ad6413c2c8fa280193227ebdcb86f8cf379c5e84bbb64ad3258bc8b53d49
AMLC000187,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000187.jpg,3,sha256:a52554173183f425d72da8c38207f6046faccbcb52042d00af7bae1872602808,a52554173183f425d72da8c38207f6046faccbcb52042d00af7bae1872602808
AMLC000188,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000188.jpg,1,sha256:9d5d9c357465c6db61245a04b3710a68f53d5b806f11dc3ae1cad38e6718a85a,9d5d9c357465c6db61245a04b3710a68f53d5b806f11dc3ae1cad38e6718a85a
AMLC000189,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000189.jpg,2,sha256:20044dd266bfb20c33c8398645aa1edbddad51218f9e48e2ec35344c1ff733a0,20044dd266bfb20c33c8398645aa1edbddad51218f9e48e2ec35344c1ff733a0
AMLC000190,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000190.jpg,4,sha256:1b684d06a850a6b0b6e2fdae0a4cbdde7c126bd9dc4d7bae5f5f260a9bf75874,1b684d06a850a6b0b6e2fdae0a4cbdde7c126bd9dc4d7bae5f5f260a9bf75874
AMLC000191,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000191.jpg,1,sha256:dbd1252ce49796ad62670a7d268650941ecd529795b821e142bbae5451565b64,dbd1252ce49796ad62670a7d268650941ecd529795b821e142bbae5451565b64
AMLC000192,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000192.jpg,3,sha256:564208b4a08c29e2d1e3e047454a6c80ee63151ec24dbbd205262628b1269a13,564208b4a08c29e2d1e3e047454a6c80ee63151ec24dbbd205262628b1269a13
AMLC000193,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000193.jpg,1,sha256:2dedad3cc8727391538607bf4a73e976a632e089815e5762de75c4fd3fd1fd69,2dedad3cc8727391538607bf4a73e976a632e089815e5762de75c4fd3fd1fd69
AMLC000194,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000194.jpg,4,sha256:469dae070b46a7d6f27818c234f37bb3134135b0ec183ae4e17c8cedb16387b5,469dae070b46a7d6f27818c234f37bb3134135b0ec183ae4e17c8cedb16387b5
AMLC000195,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000195.jpg,2,sha256:c6b1ef5338d51323ab988cf5a5d2e0c5ebae593e3ff1a5fbf4933ca92c57f327,c6b1ef5338d51323ab988cf5a5d2e0c5ebae593e3ff1a5fbf4933ca92c57f327
AMLC000196,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000196.jpg,1,sha256:91ecb1a9f92c87b52c3afe6ce493c5d4f37e47cb52a23a04a475306c68827ea4,91ecb1a9f92c87b52c3afe6ce493c5d4f37e47cb52a23a04a475306c68827ea4
AMLC000197,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000197.jpg,4,sha256:6931cd262f2bb303ff91f5d38bab96399bced09fa12f4b1021729f1565aca2b8,6931cd262f2bb303ff91f5d38bab96399bced09fa12f4b1021729f1565aca2b8
AMLC000198,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000198.jpg,2,sha256:82aeeb502fcc5b75d0116f5274262457b784bab8dd9052ece547a83e70860649,82aeeb502fcc5b75d0116f5274262457b784bab8dd9052ece547a83e70860649
AMLC000199,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000199.jpg,1,sha256:30e72c42037120a408d952360e7830dabe4697a00265a16d58b0b8c76f23b6f8,30e72c42037120a408d952360e7830dabe4697a00265a16d58b0b8c76f23b6f8
AMLC000200,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000200.jpg,3,sha256:023e36a39101b805cbefcbdcc0a82c5cf191c9ed6c1faa44a7c306815f83cd26,023e36a39101b805cbefcbdcc0a82c5cf191c9ed6c1faa44a7c306815f83cd26
AMLC000201,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000201.jpg,2,sha256:29707efbf0c34f43de045e95dcf06790a61026b077deb36339eda0dbd88d4d51,29707efbf0c34f43de045e95dcf06790a61026b077deb36339eda0dbd88d4d51
AMLC000202,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000202.jpg,1,sha256:f06f18aaa519fff9642bc1f92b1b61819dcbd5b6de6dc894ee4c0de8f1c06f87,f06f18aaa519fff9642bc1f92b1b61819dcbd5b6de6dc894ee4c0de8f1c06f87
AMLC000203,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000203.jpg,1,sha256:d0ee8bbdb860b86369670f2a15dffc84f46e1f8a37c8cff62d1dd2e30acab4c2,d0ee8bbdb860b86369670f2a15dffc84f46e1f8a37c8cff62d1dd2e30acab4c2
AMLC000204,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000204.jpg,4,sha256:bf7d1c2f791c2dd041bd5dc3f4bdffdd10be18797ed19804f4e02944f438165f,bf7d1c2f791c2dd041bd5dc3f4bdffdd10be18797ed19804f4e02944f438165f
AMLC000205,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000205.jpg,4,sha256:1c8223f7985df6d33e13500b8f4da8f1441124880cd4dc381933999867781d28,1c8223f7985df6d33e13500b8f4da8f1441124880cd4dc381933999867781d28
AMLC000206,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000206.jpg,4,sha256:1011518aeb83fb3db4c573d7780b56c25bae0b83d20dfaad3a386d213d769943,1011518aeb83fb3db4c573d7780b56c25bae0b83d20dfaad3a386d213d769943
AMLC000207,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000207.jpg,2,sha256:f0745c4390bc33c7cf62e110cffee73aa867d5116bb6feb6e924af28c269bbc4,f0745c4390bc33c7cf62e110cffee73aa867d5116bb6feb6e924af28c269bbc4
AMLC000208,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000208.jpg,2,sha256:ee1f97e2460c67bea42bf11264e62fa7055198b0ff6dd4f9b97a458a18dd00b1,ee1f97e2460c67bea42bf11264e62fa7055198b0ff6dd4f9b97a458a18dd00b1
AMLC000209,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000209.jpg,2,sha256:7504a9d67e7f37cc6b7c02826915cb85a6eb2b425facb6fa200408ad0aaffb32,7504a9d67e7f37cc6b7c02826915cb85a6eb2b425facb6fa200408ad0aaffb32
